customer_id,account_age,total_purchases,avg_purchase_value,days_since_purchase,login_weekly_frequency,complaints_raised,avg_product_rating_5,email_open_rate,churned,batch_num,drift_magnitude
1,253.49553537941057,38,180.49843913760668,15.296377318426606,4.216526071260935,7,4.073386426366778,0.5403924215048627,0,13,0.0
2,259.18711430653417,16,153.9327374523104,16.369934117533695,27.385410825000527,9,1.860958524028454,0.197834336529531,0,13,0.0
3,277.9408613633706,20,275.33224698851217,26.7992448915226,22.104133703924195,0,2.5553413570663466,1.0,0,13,0.0
4,384.38585756912516,18,135.18851724125588,14.44631332756703,40.21664249548083,2,4.595984007842064,0.31752185807914074,0,13,0.0
5,195.4841707543839,8,88.22408456144616,127.45564558408658,8.682115714730578,16,5.0,0.21218916693336337,1,13,0.0
6,48.73473566580846,4,96.3678798238146,81.0384880898751,3.486118600887638,8,1.9475492146643594,0.02500205214293423,1,13,0.0
7,251.55644695691393,35,100.44117478000764,12.348534194013647,25.514268972003922,4,3.5420109408661964,0.42069710966494606,0,13,0.0
8,173.23650026988645,2,22.332857408978715,31.825391302220183,5.139069178902718,19,2.587919831263074,0.09820223478587134,1,13,0.0
9,257.86760733749475,9,44.74291140801977,104.6436816755136,0.8660968762432373,10,5.0,0.11967042666323795,1,13,0.0
10,150.2215957093245,15,56.66682409950508,6.046508046837744,25.19402217626475,4,3.3427309051931084,0.23961738070848881,0,13,0.0
11,365.5680137960063,3,217.72304088046525,83.46131333363508,4.269430129792335,16,4.714362148558149,0.1360020335194287,1,13,0.0
12,280.2237879112718,10,247.60384256083287,17.733419981297004,29.014014953642654,3,3.8040764118181323,0.900741282067811,0,13,0.0
13,167.0877698028451,12,421.6705712422888,6.330642997258922,6.721271260501897,4,3.5773970521383864,0.40161538813472303,0,13,0.0
14,333.65779090847457,17,307.40982886200277,14.031339585406318,13.472282482465674,1,4.855737675393813,0.18294061640831852,0,13,0.0
15,198.49925129564832,15,14.654132604804083,29.722422180092583,22.321379012929665,3,5.0,0.5013161058232156,0,13,0.0
16,368.9314454917861,22,156.06000576530838,28.634358242308227,7.586147669912869,8,3.700363783175275,0.5929523497752306,0,13,0.0
17,161.32168162396147,13,117.76601086060909,38.48785077374458,26.27839424385005,8,5.0,0.9287066804420537,0,13,0.0
18,375.66213281856284,21,170.03371019732083,22.375033484172636,22.50334917709442,9,3.525266329920439,0.39655222996855927,0,13,0.0
19,397.1464052051593,15,325.5592732206646,15.324415366321572,15.806115709311456,2,3.7839578370579656,0.7249932115882587,0,13,0.0
20,292.61317329968944,3,82.65197333030386,27.458919646928976,5.151243842051464,10,1.6529136859083546,0.060797356076291775,1,13,0.0
21,230.6323221626415,16,225.56094069020318,7.384547828468051,16.73348997961459,8,5.0,0.6813628128967507,0,13,0.0
22,374.70959555805075,26,183.53827255432927,21.307017947128514,20.45146672696482,5,4.489314894993511,0.8006053935186367,0,13,0.0
23,184.47472012463143,33,212.736451212332,23.406184475273644,19.548977276201402,6,4.180467091526834,0.48712374729078045,0,13,0.0
24,82.76986613778665,5,212.76888672723905,58.67789872742382,3.12924000757208,9,1.931989779753374,0.16417459895948633,1,13,0.0
25,266.98077381073296,20,0.0,18.1015612295436,5.896536839874209,3,4.804639212512769,0.379204981329824,0,13,0.0
26,259.46199381767934,17,288.6003897580171,20.14929682236256,29.917218574893653,7,4.270024233221635,0.07163446046768841,0,13,0.0
27,203.54585633564903,6,170.90384916833335,54.43451307852671,3.295226153845143,7,2.729178164752788,0.06921268469991496,1,13,0.0
28,388.8725504942202,5,216.16079471584814,123.67858578209015,7.594749199352971,18,4.113655239425708,0.06996502253273387,1,13,0.0
29,499.61251293058007,25,361.9744758553788,35.43716454617036,10.841058485446919,10,3.1506536340013582,0.3925691170543876,0,13,0.0
30,189.80579651279916,11,93.30539478567677,12.953324629814064,11.87060345344401,3,2.1964934890219947,0.8912192324776268,0,13,0.0
31,163.4476378529072,16,252.04746356438122,5.08922507913117,24.782859428893843,5,5.0,0.2963098058728303,0,13,0.0
32,52.88058190236878,0,178.74326919543836,47.63053798049097,1.4282175362154268,12,4.84313525213971,0.03848317515923976,1,13,0.0
33,215.09207146745698,1,248.33835235475314,109.6718404635289,2.846648475137937,11,3.8123429243572304,0.0826221373313312,1,13,0.0
34,177.17063763612148,7,258.4485678701118,96.20276195689797,2.3919382979954564,15,2.408145634348877,0.1614775483316152,1,13,0.0
35,166.9322648350156,28,306.94911032627465,19.579136453907743,16.670969235434494,4,2.8696167556747243,0.5181323636109185,0,13,0.0
36,395.75208549299896,38,86.81632862469726,20.911925403715955,31.56218412777592,6,5.0,0.5931946141507793,0,13,0.0
37,266.96152125033876,5,171.418753299067,80.93053911154794,3.2548502749750625,5,5.0,0.10524842609829646,1,13,0.0
38,257.1977449189582,5,390.7659379617235,48.99807209940752,34.142482866485416,1,3.815657740297195,0.23181615322021115,0,13,0.0
39,448.16913977812465,15,70.6966737169856,16.087271354266175,17.40344643017765,3,5.0,0.446600936491257,0,13,0.0
40,58.532933963198644,4,213.19334796057146,50.03784510118646,6.033345455589544,9,2.231507854846634,0.12327999579768466,1,13,0.0
41,307.8382722002126,23,362.474482706413,6.855035837822614,15.069763501878377,7,3.8949042968258927,0.8714250692931083,0,13,0.0
42,430.9248615708652,9,161.1525931864184,35.940302489625,17.63015701088288,3,3.1833961140874663,0.4216199591230461,0,13,0.0
43,355.46121093603597,0,94.5040634011701,15.40659121586467,10.47464261049172,3,1.4172045366359125,0.4913120540406776,0,13,0.0
44,389.6676478893354,32,232.0048595841799,40.9543103247721,12.277223565231388,11,2.4710828034930215,0.6631440779699798,0,13,0.0
45,264.74584537391,5,119.63654107073653,101.04166936131558,1.3761771107644458,9,2.894838758424814,0.052635753109413236,1,13,0.0
46,445.6272623572004,40,226.98845810342667,29.227505104268932,16.04699536189963,10,4.320409099585362,0.4743812077109464,0,13,0.0
47,441.4022225796729,33,289.1556934287789,12.557025021547112,20.126616135238983,3,5.0,0.2872890070476822,0,13,0.0
48,277.38339253908714,34,356.3490905897897,12.320038276691797,29.553197439187507,5,3.5643380922672727,0.12638895255608776,0,13,0.0
49,377.61624654668833,21,131.92626685153564,29.453406429622596,22.183040305141326,6,5.0,0.7452960213113736,0,13,0.0
50,172.8626456251601,3,109.4788336300638,60.38218620726218,6.381717547888318,15,5.0,0.0466983671463026,1,13,0.0
51,271.08043080645916,22,198.8233278634083,13.360173704074622,18.44846249176803,0,3.2520677607560464,0.6093619939867536,0,13,0.0
52,113.32384717726609,8,117.88992349751489,55.22835929444217,7.395796916267539,9,1.12519306270211,0.07388899376921985,1,13,0.0
53,512.1116393276238,15,260.1796572308729,15.70617605061984,27.998290679245688,7,4.622845524108686,0.43363517561145676,0,13,0.0
54,313.2392170305984,23,238.33313916496692,21.37028213781154,36.52478517116446,0,2.3044476607732753,0.6040272329452138,0,13,0.0
55,331.5415341998263,24,131.02183618282243,0.0,27.324411847973824,0,3.796522971457877,0.7444111940730146,0,13,0.0
56,90.75676655921256,8,174.43203679299407,94.00058086136565,5.330593565356111,7,5.0,0.1220412163581104,1,13,0.0
57,263.3928452715958,33,284.9160389995713,10.388937115577622,26.118952720130824,11,4.094971009364811,0.7302267427893316,0,13,0.0
58,419.07755076635505,25,206.1459890388041,20.45559155176301,29.05491255582854,6,4.663032392763531,0.601963223827013,0,13,0.0
59,27.98395733553562,5,235.99062444421247,90.03364632492169,0.0,8,2.9548995708472674,0.16268521716762285,1,13,0.0
60,340.4073477555313,9,24.779421188611963,22.134487640498747,33.51289790278601,6,3.4915397913141435,0.08291137077249673,0,13,0.0
