customer_id,account_age,total_purchases,avg_purchase_value,days_since_purchase,login_weekly_frequency,complaints_raised,avg_product_rating_5,email_open_rate,churned,batch_num,drift_magnitude
1,386.2210425178383,6,300.82265960048875,27.106572594824794,29.272989915744457,5,3.199536129122203,0.870513542490646,0,16,0.0
2,283.5754160922737,19,38.36605940743512,6.049032538627836,24.38416438597683,2,4.727349704785164,0.6700842584637295,0,16,0.0
3,294.75595483092224,36,262.24694712949184,0.0,18.19510404134604,1,3.355409389778461,0.40939406184123545,0,16,0.0
4,385.6694620146692,22,142.36862373223866,23.710104710453624,13.726459731040139,3,4.104813294508874,0.5549529861803076,0,16,0.0
5,366.78262690342024,29,289.79164649193325,16.61190505989566,16.49662359119993,1,3.0917221541830298,0.5450800675883494,0,16,0.0
6,110.30913628388373,18,379.1312084082486,8.347098711004254,8.893715588266327,7,5.0,0.8086852948292282,0,16,0.0
7,369.98200943980424,12,113.90237391725503,5.244023173791774,14.635108589956573,0,3.964346032625906,0.38285205066737044,0,16,0.0
8,383.7650564303177,19,326.49195314203683,19.20691361848308,17.11419036136283,5,4.530973889235838,0.2917607052915773,0,16,0.0
9,63.86618945897427,5,160.01827708664305,60.302908251322506,4.020090486013557,6,0.7794171344719434,0.03160250635733706,1,16,0.0
10,115.65359289949949,18,143.86553693903346,0.0,0.0,4,4.687105256045382,0.6288371592429081,0,16,0.0
11,0.0,16,334.0750277699473,18.244496911252423,35.71918829988361,3,4.365968218777183,0.4121477165913633,0,16,0.0
12,365.8037038231634,32,229.5233984048287,5.85396375686603,29.43009217369429,4,4.473655673827589,0.49700493200393503,0,16,0.0
13,248.1580218468693,27,200.8341293474234,16.233638406813377,27.86281219364987,1,2.946323905503828,0.48451413846692637,0,16,0.0
14,153.93908917192175,4,43.587906845983696,50.830642388875425,4.548622378265628,18,5.0,0.030593893858012658,1,16,0.0
15,333.0856416278166,0,168.1687884215707,26.202976492666174,28.43455122051169,7,2.214619854854549,0.7096849156248168,0,16,0.0
16,164.01619960887047,6,162.3744480434583,127.90837383218884,3.991143145145807,9,3.409895622933213,0.13973852808017648,1,16,0.0
17,222.4525436638068,25,78.30923774885639,9.78467809349137,23.43500791647754,6,3.2860910435112647,0.4671640113437885,0,16,0.0
18,163.99893701369825,2,66.73909668284645,56.15786113995771,3.7218877956753045,12,4.160491412267645,0.17050422138344798,1,16,0.0
19,303.7454219164732,25,226.81841154152772,11.674105606515399,22.1579492604655,2,4.249191955410963,0.2705705305146795,0,16,0.0
20,324.1684089475598,9,320.29759912304235,17.956850587958296,4.702198671676554,3,4.546681797012441,0.633180250597324,0,16,0.0
21,324.0274924811597,35,133.79799541657025,0.0,11.826777036980667,8,3.110395280383218,0.4963643818492723,0,16,0.0
22,0.0,4,235.35427394298216,35.78444533296265,1.863626423080433,5,1.4308961581568895,0.11526342382773136,1,16,0.0
23,313.63872372591914,4,29.11762658880308,22.261233549668013,3.0980358768248863,4,5.0,0.09203609367419956,1,16,0.0
24,268.8933166794012,8,91.37864900439122,95.5112623452323,2.7177857184898944,5,1.167837049169443,0.049083838281226935,1,16,0.0
25,287.3770849372998,28,193.18272726690728,14.075971560709599,10.558493436849444,2,3.7431765968023285,0.4015146315726746,0,16,0.0
26,382.45633094607086,9,302.3765407637223,9.946782687451442,26.756814143153523,5,3.337559619568432,0.40944255283747455,0,16,0.0
27,370.7954764679961,21,295.4215511151523,22.50954906689143,14.519227828524171,6,5.0,0.3006317056826936,0,16,0.0
28,43.53850299988973,4,179.07240468393292,77.1626344640332,4.741348568318414,13,1.6995479925696135,0.15736214926226208,1,16,0.0
29,252.20012962355668,8,269.5684977338102,44.88760106119612,3.372459980754117,10,0.23030140016864342,0.020353724460298428,1,16,0.0
30,303.0397748520742,2,122.52215824238793,28.950288277558432,35.64527897587069,3,5.0,0.9715299597401533,0,16,0.0
31,367.80773852183205,15,118.53953495255324,13.66812896544608,27.499825610410017,5,3.2128545525210863,0.46600183522678046,0,16,0.0
32,209.04677504654177,8,190.457668788569,15.473103568820205,18.829994942229458,3,4.748961469499158,0.8135893300039776,0,16,0.0
33,293.8649104102735,15,267.268142008863,25.685308426036183,18.644675017195027,5,4.460669920564011,0.5087688577749703,0,16,0.0
34,276.21730977656495,4,102.06658187093115,120.84591336944959,4.202770803360408,9,3.0343046576624113,0.14065387987143774,1,16,0.0
35,122.21008889076657,26,39.40129953218629,26.364960306129564,25.386416034215053,5,5.0,0.6309135367593578,0,16,0.0
36,304.32224128433205,34,298.25807351497787,10.825864704431861,19.71212255748754,3,3.7139438588931233,0.8399516577002715,0,16,0.0
37,311.7865821445086,10,66.2019721795508,21.375879011025187,23.25843883720032,5,4.836598978358156,0.41685175977941896,0,16,0.0
38,178.73422911925425,2,124.6277668749451,40.200785268474604,3.9310987910054616,8,2.791004021272184,0.05681974466993568,1,16,0.0
39,378.28653376921346,5,309.0461555024366,140.54094936566466,3.2750444870625066,9,4.218292046345718,0.23414291444978363,1,16,0.0
40,457.18957281426316,20,175.51721413989523,36.5410541477813,22.00081991834116,3,2.9093044883700205,0.3287919803882691,0,16,0.0
41,303.7975258213628,30,250.9505185841448,12.718463374791055,0.0,7,3.506613298674946,0.6606159024261885,0,16,0.0
42,404.1676471683651,28,232.22102767936957,16.592197522734235,3.267624064136332,1,2.944782004665718,0.7704062487289961,0,16,0.0
