customer_id,account_age,total_purchases,avg_purchase_value,days_since_purchase,login_weekly_frequency,complaints_raised,avg_product_rating_5,email_open_rate,churned,batch_num,drift_magnitude
1,54.66930782774189,0,209.74156209581142,138.76432443084644,10.890110356372602,15,1.9663866497749978,0.15823808229186803,1,19,0.42
2,190.56599503250214,25,254.74627880418853,58.46411788708133,19.238868931747216,4,3.11310908437728,0.4595977068753876,0,19,0.42
3,444.6484489939173,0,344.59364314520246,0.0,25.712812254994525,14,5.0,0.2700569281692381,0,19,0.42
4,339.9554808067951,21,186.48495730005362,61.152458598473494,24.19099619709794,6,3.1019534056092177,0.0,0,19,0.42
5,245.17966920079664,6,250.68510984961478,64.68316902684919,20.440826068710827,9,5.0,0.003156533151411456,1,19,0.42
6,151.350030491583,0,422.56381353188556,21.942242144880012,14.359332304739365,6,3.0483171390368913,0.4072446921127785,0,19,0.42
7,0.0,1,145.6583766461193,53.42661932502097,7.760148075043059,0,0.435857365072295,0.20306250197067024,1,19,0.42
8,255.22910508433972,0,223.4100342834847,68.79072488835345,0.0,14,1.7994353397050726,0.09018607188586708,1,19,0.42
9,258.3814894326501,11,92.26633314813373,0.0,17.833751689607592,2,3.6171289280719723,0.6112978711389484,0,19,0.42
10,213.04816864493884,8,157.180272464707,15.955227917441164,19.08436152491801,0,2.812667989337513,0.229626114376568,1,19,0.42
11,314.40778732696083,20,118.48427455067805,125.38357831482337,17.69478857287017,3,3.2314074944834257,0.29158294521932354,1,19,0.42
12,176.82105367215058,14,252.772724414754,24.975715759444412,0.0,8,4.670718673579022,0.8428169500801049,0,19,0.42
13,282.14314265879284,0,0.0,80.84038265758068,0.0,0,0.5688795479896323,0.24026720203458424,1,19,0.42
14,103.7067839766055,0,127.79117494855026,45.108127721422264,14.28547916322378,4,2.331380540426898,0.418035167706587,0,19,0.42
15,332.8313440840011,18,144.98685425894098,13.672179814484068,17.891144845650285,1,3.6295495044001878,0.0226788574672237,0,19,0.42
16,384.0136346109439,0,294.3764401695742,24.321291450400963,15.341865603848237,3,3.629417316437741,0.2615712347285618,0,19,0.42
17,125.38397059611695,17,176.03874038348965,14.644905770033048,9.945538580796729,5,0.708892246541009,0.16895386642525675,1,19,0.42
18,108.24808622095006,2,188.52789370815026,91.21922728982821,19.344248582137226,12,2.29601359550981,0.3355184337999686,1,19,0.42
19,258.7857319654803,19,136.07227812328318,81.44596203546702,11.152006339302407,14,3.8189356261952967,0.0,1,19,0.42
20,0.0,9,89.2567368939113,143.6550635809275,9.57591801965815,0,0.13158190175659845,0.0,1,19,0.42
21,135.53055898913274,0,176.65839886762885,36.76270049649388,38.96078131606242,4,4.039420073016161,0.30977565911122096,0,19,0.42
22,107.61747015916114,15,190.02559028837564,49.66528392753748,15.265200005146964,4,5.0,0.2528405371167788,0,19,0.42
23,120.08087746663074,11,0.0,127.64310100490003,21.16928629271398,9,3.5160460981082124,0.2249053486412255,1,19,0.42
24,213.67474808366424,14,95.06677182072885,104.76080835303645,41.44145355341876,13,0.0,0.006160397021078096,1,19,0.42
25,278.7681594586974,6,156.1332625158386,75.22611319213834,12.999370480700103,3,3.5400474816013117,0.3249227383054749,0,19,0.42
26,321.75697497848546,0,336.9893918699783,54.684314667974945,8.598634805422545,1,3.6514235375417976,0.3970944834867791,0,19,0.42
27,314.9708913615658,17,156.49581517961246,40.33233040884051,0.0,2,3.3811850490722626,0.5239055063881863,0,19,0.42
28,197.54767386068957,5,59.30954897064365,34.93205143528489,20.762574047838605,5,0.6883812685511725,0.12933153461231997,1,19,0.42
29,281.6312833242238,19,170.76222611628984,30.478678582254805,24.961818028224236,0,3.595728372414955,0.643604991374535,0,19,0.42
30,412.36469079564057,8,300.96176247116074,49.17332398282925,15.277008722553216,1,4.88755625923887,0.6620472663010053,0,19,0.42
31,247.07171356579138,6,165.21460807977866,23.876801721298236,2.698045521019523,1,5.0,0.13521928615276055,0,19,0.42
32,292.8036674568732,6,115.63014540765246,27.261522675442407,7.718967962435707,3,3.7550362032983986,0.17606876210043915,0,19,0.42
33,436.73279923464975,26,287.99785912047093,27.40721511455672,17.69064949434234,4,2.0640106406376164,0.3474389636979397,0,19,0.42
34,156.43307825674205,3,158.54923269144808,24.662108365015456,19.598966038129806,3,2.4933463213870404,0.22314862091404833,0,19,0.42
35,364.28859990836924,14,281.13550957897604,67.4842664552201,17.994971007291056,6,4.495426447055833,0.6573499615185046,0,19,0.42
36,127.69070495548198,19,38.97884151782415,77.62543627083821,27.051438074803702,0,4.765577160546193,0.2682307726724859,1,19,0.42
37,304.48541546549416,12,103.02172041553153,25.54504672399675,14.468428740711293,3,2.54275163078175,0.44576849808504515,0,19,0.42
38,530.3992881308293,0,22.374406180723412,73.46622317611872,19.177496228665564,16,1.5239833083423262,0.03690286809731862,1,19,0.42
39,244.08576904737907,7,336.38848736919454,128.70732191015435,26.476434497472447,0,4.541712606721678,0.2492776663066239,1,19,0.42
40,72.99321191082578,24,93.948572252364,121.2683844727148,24.429114842808502,0,5.0,0.2738064108960946,1,19,0.42
41,301.05284205280327,7,204.53598527835172,13.857371908992473,32.625808552492984,6,3.8934910502561557,0.49885179453617745,0,19,0.42
42,251.17975439633585,0,212.21094317650767,100.33202868151045,18.66237211003884,9,2.2636055944194933,0.0,1,19,0.42
43,0.0,24,285.0366389467131,117.03979560320984,0.0,2,4.9045751143550715,0.0709232777637816,1,19,0.42
44,422.05584753206153,12,303.92963979455715,47.623835031472744,7.796580899679967,2,4.552111214910297,0.3145205490150952,0,19,0.42
45,0.0,0,111.85270651215015,80.08115787408833,23.93664792863966,12,5.0,0.19371397469105178,1,19,0.42
46,120.19392454223487,0,300.01821696783304,6.718814600450791,22.13678477481305,1,4.70678839010877,0.007765986691584292,0,19,0.42
47,224.86686426600107,21,188.5798683658498,54.50642017258172,14.38921057982685,5,4.2652600395877585,0.13960048423416374,0,19,0.42
48,444.91983243282135,26,162.92127472822338,31.6082657126285,5.735831986384987,0,3.1524538212166124,0.0,0,19,0.42
49,0.0,3,50.28865567716372,155.44738158604713,13.939019350830002,10,1.7998330316602658,0.35265897311360944,1,19,0.42
50,230.992439450853,15,0.0,54.35986094200985,22.336325041359935,4,3.010885298548567,0.04248893995179953,0,19,0.42
