customer_id,account_age,total_purchases,avg_purchase_value,days_since_purchase,login_weekly_frequency,complaints_raised,avg_product_rating_5,email_open_rate,churned,batch_num,drift_magnitude
1,146.88259863795847,0,218.78927905797389,99.9066811680717,7.17773475164851,0,3.4736345193102607,0.17242400411452857,1,34,0.7
2,242.82464431078378,13,85.40377538962788,50.1324511832011,15.915111310297887,4,4.089118291790327,0.3293570036819791,0,34,0.7
3,29.750952862281196,6,190.99297590959503,70.49130565012727,9.983045683178963,8,3.293158166368805,0.006664894623532883,1,34,0.7
4,381.97760553545936,14,203.70713706837194,105.49810236044894,25.019388059209398,5,4.396702072142054,0.4364801686922313,0,34,0.7
5,221.53515862774606,0,195.3284424688979,56.122404544467486,17.956520478146327,11,3.4728558160009686,0.035077198570201945,0,34,0.7
6,226.60281463924287,9,278.11141935123806,57.012038124495774,5.846566931085436,2,2.762311906621956,0.0,0,34,0.7
7,94.06049383599591,0,239.71044840137043,39.589484835016364,28.59260434845132,13,0.15767015139367224,0.33026570969864893,1,34,0.7
8,152.5986521523899,0,205.68744786311606,44.56078623766245,0.0,0,5.0,0.25112363932534165,0,34,0.7
9,117.37288481383366,4,154.67156292878778,194.60212661940585,14.76924227396045,5,0.39528940582669536,0.0,1,34,0.7
10,317.2149916996908,0,146.64604228874254,33.526001818423566,9.783206301642089,5,3.378994696351607,0.09429000320229042,0,34,0.7
11,180.62824529658872,11,37.78265148935887,78.23823749644876,22.317230021681134,12,0.0,0.0005678285032257313,1,34,0.7
12,220.88705081490735,5,103.6699812996862,40.24627569798125,24.237928949358537,2,3.800985615889216,0.024512921989628206,0,34,0.7
13,151.58610579378183,20,221.5620333820289,53.50181059374763,15.418720855816566,2,2.9423888475763302,0.3059256480808686,0,34,0.7
14,96.77824626514237,0,218.47005368874107,95.00834173805501,3.337850815355319,2,5.0,0.1835960135148389,1,34,0.7
15,324.3826782527775,7,130.1011269478809,65.13978718053825,23.531819984854746,8,3.1003819219002446,0.3361924608751549,0,34,0.7
16,319.9926858907926,6,6.939769947317728,89.82729239410241,18.163588941282512,10,2.221906084367856,0.0,1,34,0.7
17,50.83014685363365,4,78.02362287386455,111.19748022994104,23.534296371442593,11,2.255770047306499,0.016943109568149442,1,34,0.7
18,309.72784224449606,0,106.05977953958902,39.581293732718784,15.719331689844688,6,3.738461874835186,0.061102039024059585,0,34,0.7
19,343.1121330147704,6,239.01753654438366,58.05094562378356,26.117471676288474,6,3.6674194648756466,0.6653518684308082,0,34,0.7
20,354.94045894730334,17,168.26582295709989,60.824326654709324,8.223572910544952,1,4.173241282718719,0.19490027273015928,0,34,0.7
21,251.8753998001541,0,162.23278564031645,40.44721908332445,4.015629385757693,3,4.06229145298658,0.10695268429380045,0,34,0.7
22,157.75141341285487,10,35.9317822563079,88.50043086666801,17.672690920174933,8,3.7861801026110617,0.0,1,34,0.7
23,161.493431077251,10,286.27491734261923,34.497040420933274,26.702230194728685,0,3.3449408836942,0.0,0,34,0.7
