customer_id,account_age,total_purchases,avg_purchase_value,days_since_purchase,login_weekly_frequency,complaints_raised,avg_product_rating_5,email_open_rate,churned,batch_num,drift_magnitude
1,118.50135625667457,2,207.08512481605595,112.99416087018263,19.36689599396441,11,2.2681679451455654,0.10845989777426407,1,5,0.0
2,0.0,7,115.97680590302315,65.41100571015225,19.97349286233071,4,2.5551217052629975,0.3529546645179567,1,5,0.0
3,483.1663891154023,6,127.42407818069418,0.0,10.906911929756749,0,4.520560416341027,0.7125312538020648,0,5,0.0
4,365.8218425783045,30,267.3446424814973,16.877607561119397,15.124361810682661,4,5.0,0.8997017078176559,0,5,0.0
5,404.8537428246906,24,224.2954897749607,0.0,32.195622294198046,5,4.17384323112077,0.7755218181874513,0,5,0.0
6,355.41347124246386,25,65.09313795714732,11.793343138467293,11.854616918018626,0,3.15826465585905,0.4133041047415741,0,5,0.0
7,209.47217818249698,3,96.62025393518734,22.342411336521522,13.821531607410067,6,2.8770514657503323,0.3409452342335083,1,5,0.0
8,248.23554256053015,13,292.93304863568636,64.67361682670742,20.983476208209133,14,2.275166570877271,0.35756257516373885,1,5,0.0
9,292.81285706518184,12,116.67591910243699,67.95694512855216,16.67188483645642,0,3.555646788341713,0.5420460176195038,0,5,0.0
10,549.8053124005733,4,159.2316024915868,93.35027726555495,13.501787264866925,9,2.7147271944335505,0.44667045585366927,1,5,0.0
11,189.6529353970327,40,36.03044293826619,26.79699312053001,23.331511013774296,4,3.8946047341636585,0.3939585611772263,0,5,0.0
12,52.90114200142453,8,255.6078964829835,0.0,7.910653913666335,7,0.6005453921247925,0.19601797339236587,1,5,0.0
13,182.73442260463307,6,184.59034016246972,87.70496049498642,32.146586624540376,14,3.0125812688612266,0.3537474235108111,1,5,0.0
14,247.9491229010091,21,18.721098396363942,41.21355405510581,6.934403570671442,6,4.63874213864879,0.4711516617036825,0,5,0.0
15,282.02963327255804,19,189.3453880509732,39.52011356431493,10.366021297386204,5,5.0,0.6416394269036472,0,5,0.0
16,362.06070022999836,30,0.0,33.3517159519037,30.223257750182867,1,4.380315256972285,0.42926658384122895,0,5,0.0
17,254.30823703557553,23,242.71282525016738,28.3469682728204,38.09107080273647,0,4.636882819633546,0.829619935200576,0,5,0.0
18,350.75591685386047,29,383.79027727148673,33.00747050373028,23.695100985383434,5,3.814602291922285,0.6705612777697553,0,5,0.0
19,301.7582784037219,41,186.94538308212532,65.94775692859389,26.96787449759077,11,3.7917482082313385,0.22215917502523336,0,5,0.0
20,209.95987765047605,26,323.48963484512797,33.02565831939598,17.197951408037923,7,4.254026288554665,0.3894053137149399,0,5,0.0
21,132.97776727643807,13,288.8302342154225,37.91881278300956,27.11480968932829,6,5.0,0.37823052377512634,0,5,0.0
22,188.91581170799117,7,148.38334703447435,115.80683408783406,10.075210536087367,17,1.9417708949260406,0.23288814889088533,1,5,0.0
23,255.77134138371883,21,114.4875134189406,15.850723666869103,19.39055256206112,4,3.541605316988537,0.24908294076921234,0,5,0.0
24,320.0710297828706,12,10.675302494411028,26.25857003126952,22.56355033576713,6,1.6683652722851172,0.9109558377158604,0,5,0.0
25,160.42104568688708,3,279.3289997962272,79.82508845325262,16.720405046464812,15,5.0,0.32413413454449763,1,5,0.0
26,195.5871967630814,4,85.38018400615285,51.269573737307596,12.162710797437775,6,2.0146385308743424,0.05837711615973906,1,5,0.0
27,112.10670573350671,11,133.15426447111932,60.182678053734854,24.864222039598538,10,3.8412151702922444,0.0,1,5,0.0
